"month","year","state","permit","permit_recheck","handgun","long_gun","other","multiple","admin","prepawn_handgun","prepawn_long_gun","prepawn_other","redemption_handgun","redemption_long_gun","redemption_other","returned_handgun","returned_long_gun","returned_other","rentals_handgun","rentals_long_gun","private_sale_handgun","private_sale_long_gun","private_sale_other","return_to_seller_handgun","return_to_seller_long_gun","return_to_seller_other","totals","state_pop","state_race_white","tot_per_cap","perm_per_cap","hg_per_cap","lg_per_cap","others","others_per_cap","summer_months","UR","CI","ss_casualties","ss","licenses_per_cap","restr_laws","year.1","shootings_killed","shootings_injured","shootings_casualties","shootings_events","casualties_per_cap","events_per_cap","many_shooting_cas","many_shooting_events"
"07","2014","Florida",12265,NA,33878,17356,1737,1419,209,16,2,0,2215,1129,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,70230,19897747,0.6542,35.2954532993107,6.16401444846997,17.0260482254599,8.72259557828331,6731,0.338279504709754,1,6.2,0.00422583455096071,0,0,17.8552878373617,17,"2014",77,126,203,304,0.0102021600737008,0.0152781116374633,0,0
"07","2014","Georgia",13895,NA,8998,5971,261,428,0,9,5,0,1756,1660,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,32987,10083850,0.6266,32.7127039771516,13.7794592343202,8.92317914288689,5.92134948457187,4123,0.40887161153726,1,7.2,0.00453080848267096,0,0,85.9428690430738,17,"2014",43,94,137,197,0.0135860807132197,0.0195361890547757,0,0
"07","2014","Hawaii",1291,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1291,1417710,0.228,9.10623470244267,9.10623470244267,0,0,0,0,1,4.3,0.00461416139518001,0,0,7.12839720394157,19,"2014",3,1,4,10,0.00282145149572197,0.00705362873930494,0,0
"07","2014","Idaho",2363,NA,1970,2823,81,132,0,1,2,1,314,564,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,8251,1630391,0.8798,50.6074923131936,14.4934558642681,12.0829911352553,17.3148649618404,1095,0.671618035182971,1,4.9,0.00183174197494296,0,0,527.193170227265,12,"2014",3,3,6,15,0.00368009882292039,0.00920024705730098,0,0
"07","2014","Illinois",60504,NA,15798,9607,0,687,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,86596,12882438,0.6783,67.2201954319516,46.9662652364405,12.2632067004708,7.45743934494387,687,0.0533284150096434,1,6.9,0.00560277868667125,0,0,101.924728844028,16,"2014",71,281,352,346,0.0273240204998464,0.0268582701504172,1,1
"07","2014","Indiana",7651,NA,13475,9126,555,471,1,1,5,0,11,520,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,31816,6593182,0.8586,48.2559104238287,11.6044119516191,20.4377795122295,13.8415714900635,1564,0.237214746991665,1,5.9,0.00194615695548617,0,0,71.4882434611998,16,"2014",24,48,72,87,0.010920371984271,0.0131954494809942,0,0
"07","2014","Iowa",5737,NA,119,1606,14,2,0,0,0,0,1,94,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,7575,3105563,0.9271,24.3917125493832,18.4733009763447,0.383183339059617,5.17136506327516,113,0.0363863170703669,1,4.2,0.0041111864143728,0,0,256.614984142972,14,"2014",3,17,20,62,0.00644005611864902,0.019964173967812,0,0
"07","2014","Kansas",1644,NA,3884,3623,201,211,0,1,2,0,425,390,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,10381,2899553,0.8312,35.8020701811624,5.6698394545642,13.3951681517806,12.4950294062568,1230,0.424203316856081,1,4.5,0.00615219528457445,0,0,115.419169782377,15,"2014",9,14,23,47,0.0079322571444633,0.0162093950343381,0,0
"07","2014","Kentucky",232847,NA,6375,5428,151,484,0,1,8,1,1767,1912,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,248979,4410415,0.8932,564.525107047749,527.94805024017,14.4544220895313,12.3072318591334,4329,0.981540285891464,1,6.3,0.00614927867090564,0,0,110.313201818876,13,"2014",21,42,63,125,0.0142843700649485,0.0283420040971201,0,1
"07","2014","Louisiana",0,NA,7931,7199,489,427,0,1,2,0,921,1025,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,17996,4648797,0.6253,38.711090202476,0,17.0603276503577,15.4857267374764,2866,0.616503581464194,1,6.6,0.00102501989126491,0,0,124.490916682316,12,"2014",56,82,138,208,0.029685099177271,0.0447427581802346,1,1
"07","2014","Maine",0,NA,1995,2381,101,124,0,14,41,0,75,192,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,4923,1328903,0.9653,37.0455932449547,0,15.0123823935983,17.9170338241392,547,0.411617702721719,1,5.5,0.00648150417199567,0,0,162.81399018589,10,"2014",8,0,8,13,0.00602000296485146,0.00978250481788362,0,0
"07","2014","Maryland",1065,NA,1953,3534,91,11,0,3,0,0,75,127,2,NA,NA,NA,NA,NA,0,15,1,0,0,1,6878,5970245,0.6206,11.5204652405387,1.7838463915635,3.27122253776855,5.91935506834309,326,0.0546041242863568,1,5.8,0.00522974669727727,0,0,0,23,"2014",24,69,93,119,0.0155772501798502,0.0199321803376578,1,0
"07","2014","Massachusetts",6138,NA,3922,2154,292,118,2,0,1,0,11,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,12638,6757925,0.8186,18.7010065959596,9.08266960642505,5.8035565650699,3.18736890391651,424,0.0627411520548097,1,5.7,0.00601292818816379,0,0,31.4785973505181,18,"2014",6,38,44,105,0.00651087426983874,0.0155373135984788,0,0
"07","2014","Michigan",14814,NA,7133,6479,228,141,0,0,1,0,3,319,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,29119,9914675,0.7854,29.3695960785401,14.9414882484802,7.19438609939307,6.53475782110861,693,0.0698963909558306,1,7.2,0.00660517214442446,0,0,192.643127485268,18,"2014",34,62,96,126,0.00968261692894623,0.0127084347192419,0,0
"07","2014","Minnesota",19088,NA,6012,7192,285,237,0,1,2,0,211,454,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,33483,5452649,0.8823,61.4068501383456,35.0068379607783,11.0258334985436,13.189919248424,1191,0.21842594305997,1,4,0.00694011732451738,0,0,278.345626135113,17,"2014",12,31,43,63,0.00788607519024239,0.0115540171391923,0,0
"07","2014","Mississippi",573,NA,4733,3874,133,259,1,42,22,0,1146,1211,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,11995,2988578,0.6077,40.1361450161247,1.91729979943639,15.8369632648035,12.9626866021232,2815,0.941919534976166,1,7.5,0.00204309134962344,0,0,65.6706968999973,12,"2014",19,28,47,70,0.0157265428575061,0.0234225106388389,1,1
"07","2014","Missouri",4364,NA,12678,9729,570,682,0,7,11,0,1075,1370,8,NA,NA,NA,NA,NA,0,0,0,0,0,0,30494,6058014,0.8378,50.3366284726315,7.20368094230221,20.9276505468624,16.0597185810399,3723,0.614557840242693,1,6,0.0034340374365911,0,0,280.03946507882,17,"2014",41,102,143,145,0.0236050956633643,0.0239352368614533,1,1
"07","2014","Montana",811,NA,2111,3279,73,182,6,4,5,0,484,843,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,7798,1019931,0.8951,76.4561524259974,7.95151828898229,20.6974785549219,32.1492336246275,1597,1.56579219574658,1,4.6,0.00650772050472259,0,0,850.889913141183,10,"2014",1,2,3,20,0.00294137544598605,0.019609169639907,0,0
"07","2014","Nebraska",2271,NA,75,1241,10,4,0,0,1,0,6,96,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,3704,1880920,0.8739,19.6924909087043,12.073878740191,0.398741041617932,6.59783510197138,117,0.0622036024923973,1,3.2,0.00311553692078803,0,0,199.249835187036,18,"2014",3,21,24,44,0.0127597133317738,0.0233928077749187,0,1
"07","2014","Nevada",1598,NA,3359,2279,209,214,0,0,0,0,275,174,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,8108,2831730,0.6514,28.6326733127805,5.64319338354998,11.8620066178626,8.04808368029438,872,0.307938963107358,1,7.8,0.00526438528194539,0,0,37.3948081208307,11,"2014",19,9,28,34,0.0098879483566583,0.0120067944330851,0,0
"07","2014","New Hampshire",2668,NA,3126,2456,61,0,39,0,0,0,1,23,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,8374,1328684,0.9509,63.0247673637976,20.0800190263449,23.5270387842406,18.4844552956158,124,0.0933254257596238,1,4.2,0.00465039868147077,0,0,134.485701641624,16,"2014",1,4,5,13,0.00376312200643644,0.00978411721673475,0,0
"07","2014","New Jersey",0,NA,3989,2681,122,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,6792,8943010,0.6601,7.59475836435384,0,4.46046688978319,2.99787208110021,122,0.0136419393470431,1,6.6,0.00298814303956085,0,0,32.4297971264708,17,"2014",26,65,91,143,0.0101755449227945,0.0159901420215341,0,0
"07","2014","New Mexico",718,NA,3803,3193,230,249,0,0,0,0,465,508,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,9168,2083207,0.4471,44.0090687099266,3.4466090023699,18.2555070139453,15.3273294492578,1454,0.697962324435354,1,6.7,0.00465420182971332,0,0,1249.61657674921,12,"2014",8,7,15,37,0.00720043663447751,0.0177610770317112,0,0
"07","2014","New York",9454,NA,7428,9573,338,90,0,0,0,0,13,19,0,NA,NA,NA,NA,NA,123,70,7,4,7,0,27126,19773580,0.6198,13.7183049301138,4.78112714035597,3.75652764952022,4.84130845299637,671,0.0339341687241258,1,6.2,0.00600991129810424,0,0,51.1014697389142,21,"2014",26,73,99,162,0.0050066806314284,0.00819275012415557,0,0
"07","2014","North Carolina",17153,NA,787,8442,392,191,0,6,11,0,1846,2281,8,NA,NA,NA,NA,NA,0,0,0,0,0,0,31117,9941160,0.7018,31.3011761202918,17.2545256287999,0.791658116356643,8.49196673225257,4735,0.476302564288272,1,6.3,0.00297437013963364,0,0,32.5473083624044,18,"2014",48,94,142,228,0.0142840473345163,0.022934949241336,0,1
"07","2014","North Dakota",774,NA,1150,2145,48,73,0,1,1,0,52,138,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,4382,738658,0.9185,59.323800730514,10.4784622924276,15.5687747238912,29.0391493763013,313,0.423741433789386,1,2.7,0.00130453151294052,0,0,616.742795718722,13,"2014",0,2,2,5,0.00270761299545933,0.00676903248864833,0,0
"07","2014","Ohio",0,NA,19770,14202,1000,875,0,1,0,0,1177,861,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,37889,11593741,0.84,32.6805644528371,0,17.0523043424896,12.2497130132543,3917,0.337854709709316,1,5.7,0.00323490277015903,0,0,32.6053514564453,11,"2014",44,130,174,234,0.0150080979038604,0.0201833040776053,1,1
"07","2014","Oklahoma",0,NA,9523,7517,644,769,0,1,3,0,1688,1772,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,21917,3875008,0.7408,56.5598832312088,0,24.5754331345897,19.398669628553,4877,1.25857804680661,1,4.4,0.00474517586336454,0,0,69.6850174244802,16,"2014",15,30,45,85,0.0116128792508299,0.021935438584901,0,1
"07","2014","Oregon",7,NA,7888,6998,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,14896,3960673,0.8351,37.6097698547696,0.017673764029497,19.9158072378103,17.6687143826314,3,0.000757447029835586,1,6.7,0.00392425004541153,0,0,304.844151486376,13,"2014",8,15,23,42,0.00580709389540616,0.0106042584176982,0,0
"07","2014","Pennsylvania",18465,NA,34544,6543,0,0,30,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,59582,12790341,0.841,46.58358991367,14.4366753005256,27.0078803997485,5.11557901388243,30,0.00234551995134453,1,5.8,0.00362807970413659,0,0,182.135175285788,15,"2014",50,155,205,262,0.016027719667521,0.0204842075750756,1,1
"07","2014","Rhode Island",0,NA,686,564,31,85,0,0,0,0,4,4,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1374,1054782,0.8191,13.0263883911557,0,6.503713563561,5.34707645750496,124,0.117559837008974,1,7.5,0.00987970244161929,0,0,6.77865189204973,19,"2014",3,11,14,27,0.0132728848235939,0.0255977064455025,0,1
"07","2014","South Carolina",7170,NA,5453,4095,294,271,0,1,1,0,972,836,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,19093,4824758,0.6616,39.5729692556601,14.8608489793685,11.3021212670148,8.48747232503682,2375,0.492252668423991,1,6.5,0,0,0,70.4708920115786,8,"2014",29,56,85,159,0.0176174639225429,0.0329550207492272,1,1
"07","2014","South Dakota",7,NA,1816,2559,134,115,0,0,1,0,116,235,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,4984,849455,0.8807,58.6729138094425,0.0824057778222507,21.3784132178868,30.1251979210199,602,0.708689689271356,1,3.4,0.00314880478032098,0,0,333.631563767357,13,"2014",1,1,2,5,0.00235445079492145,0.00588612698730362,0,0
"07","2014","Tennessee",7937,NA,15442,10414,0,701,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,34494,6540007,0.7925,52.7430628132355,12.1360726372311,23.6115955227571,15.9235303570776,701,0.107186429616971,1,6.6,0.00431190032068951,0,0,100.779402835502,16,"2014",36,95,131,156,0.0200305596003185,0.0238531854782418,1,1
"07","2014","Texas",19340,NA,32736,28145,2088,2043,0,31,10,0,5688,4768,27,NA,NA,NA,NA,NA,0,0,0,0,0,0,94876,26954436,0.5241,35.1986589517213,7.17507129438731,12.1449397049154,10.4416950145052,14655,0.543695293791345,1,5.1,0.00317086326084137,0,0,51.9967473999456,11,"2014",102,127,229,316,0.00849581864743896,0.0117234877405708,0,0
"07","2014","Utah",14170,NA,1990,2532,69,109,0,1,0,2,218,294,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,19385,2938671,0.8531,65.9651931094022,48.2190759019979,6.77176859879857,8.61613974480301,693,0.235820886380272,1,3.8,0.00299462001946882,0,0,118.317089595943,19,"2014",9,7,16,32,0.00544463806938579,0.0108892761387716,0,0
"07","2014","Vermont",0,NA,916,888,34,30,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1868,625665,0.9612,29.8562329681219,0,14.6404225903639,14.1928987557239,64,0.102291162203416,1,3.9,0.00488286402974047,0,0,270.798270640039,12,"2014",2,4,6,17,0.00958979645657021,0.0271710899602823,0,1
"07","2014","Virginia",0,NA,15727,11605,699,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,28031,8316902,0.7013,33.7036555198077,0,18.9096853612078,13.953512978751,699,0.0840457179848939,1,5.2,0.00351462534546165,0,0,92.5411890148519,19,"2014",20,60,80,118,0.00961896629297784,0.0141879752821423,0,0
"07","2014","Washington",8973,NA,10715,7606,839,476,3,3,2,1,1343,1200,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,31164,7046931,0.7888,44.2235066584305,12.733202581379,15.2052006753011,10.7933510346561,3870,0.549175236709427,1,6.1,0.00274937882614967,0,0,103.470574637385,14,"2014",17,21,38,64,0.00539241834495045,0.00908196773886391,0,0
"07","2014","West Virginia",873,NA,4847,4587,163,325,1,0,1,0,975,1526,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,13298,1847624,0.9452,71.973518421497,4.72498733508549,26.2336925694838,24.8264798465489,2991,1.61883586703788,1,6.6,0.000971062418508417,0,0,304.445601486017,12,"2014",5,7,12,34,0.00649482795200755,0.0184020125306881,0,0
"07","2014","Wisconsin",3107,NA,7883,7746,364,40,0,0,0,1,103,296,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,19541,5751272,0.874,33.9768315600445,5.40228318187698,13.7065330938964,13.468324920122,805,0.139969036414901,1,5.3,0.00623286821757318,0,0,486.126721184461,20,"2014",13,44,57,98,0.00991085102565137,0.0170397087809445,0,0
"07","2014","Wyoming",544,NA,1425,1691,65,89,1,1,2,0,155,232,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,4205,583334,0.8881,72.085631902135,9.32570362776728,24.428543510236,28.9885382988134,545,0.934284646531833,1,4.1,0.00208910562378239,0,0,294.464234898017,11,"2014",4,0,4,6,0.00685713502041712,0.0102857025306257,0,0
"06","2014","Alabama",15440,NA,11437,10279,417,568,0,12,12,0,1968,1568,8,0,NA,NA,NA,NA,0,0,0,0,0,NA,41709,4840037,0.7032,86.174961059182,31.900582578191,23.6299846468116,21.2374409534473,4553,0.940695288073211,1,6.9,0.00384431035678912,0,0,118.416243512188,13,"2014",24,50,74,125,0.0152891393185631,0.0258262488489241,1,1
"06","2014","Alaska",228,NA,2627,2467,130,155,0,8,3,0,209,176,2,0,NA,NA,NA,NA,0,0,0,0,0,NA,6005,736759,0.6758,81.5056212411385,3.09463474487587,35.6561643631092,33.4844908579332,683,0.927033127522026,1,7,-0.000655829882503234,0,0,330.534136671557,10,"2014",1,5,6,8,0.00814377564441018,0.0108583675258802,0,0
"06","2014","Arizona",5140,NA,8507,5496,590,456,0,5,4,0,1250,595,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,22049,6706435,0.6378,32.8773782195757,7.66428064985346,12.6848318070629,8.19511409564098,2906,0.433315166701832,1,6.8,0.00326948356800472,0,0,56.9438159021895,14,"2014",17,16,33,39,0.0049206471098281,0.00581531022070593,0,0
"06","2014","Arkansas",3822,NA,3859,3788,98,231,0,1,3,0,861,1512,2,0,NA,NA,NA,NA,0,0,0,0,0,NA,14177,2964800,0.7855,47.8177280086347,12.8912574203994,13.0160550458716,12.7765785213168,2708,0.913383702104695,1,6,0.00223463780141575,0,0,127.336076632488,11,"2014",14,10,24,43,0.00809498111171074,0.0145035078251484,0,0
"06","2014","California",39245,NA,34232,24557,3818,0,7,0,0,0,361,401,18,0,NA,NA,NA,NA,0,0,0,0,0,NA,102639,38701278,0.4656,26.5208296222156,10.1404920013236,8.84518593933771,6.345268494751,4605,0.118988318680329,1,7.5,0.00559013267118313,0,0,21.1278552610071,26,"2014",111,136,247,259,0.00638221817894489,0.00669228545889363,0,0
"06","2014","Colorado",3583,NA,12549,9343,600,720,0,1,0,0,4,2,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,26802,5342311,0.7443,50.1692993912185,6.70683530030356,23.4898342683532,17.4886860761195,1327,0.248394374644232,1,5,0.00502749131029745,0,0,79.2297565604099,18,"2014",11,17,28,40,0.00524117746046608,0.0074873963720944,0,0
"06","2014","Connecticut",7260,NA,4293,1647,70,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,13270,3600188,0.7745,36.8591862424962,20.1656135735134,11.9243772825197,4.57476109580944,70,0.019443429065371,1,6.6,0.00392010955622446,0,0,34.1634936842187,26,"2014",13,12,25,46,0.00694408180906108,0.0127771105286724,0,0
"06","2014","Delaware",194,NA,1451,1146,62,63,0,1,1,0,4,6,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,2928,934805,0.7253,31.3220404255433,2.07529912655581,15.5219537764561,12.2592412321286,137,0.146554629040281,1,5.8,0.00501064626682357,0,0,39.6596081535721,18,"2014",9,19,28,52,0.0299527708987436,0.0556265745262381,1,1
"06","2014","Florida",13789,NA,33636,17047,1569,1403,119,12,7,0,1997,1012,6,0,NA,NA,NA,NA,0,0,0,0,0,NA,70597,19897747,0.6542,35.4798962917762,6.92993030819017,16.9044264157143,8.56730161459988,6125,0.307823795327179,1,6.3,0.00424376803936877,0,0,17.8552878373617,17,"2014",77,100,177,244,0.00889547947312829,0.0122626948669113,0,0
"06","2014","Georgia",10963,NA,9625,6006,216,342,0,12,7,0,1651,1561,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,30386,10083850,0.6266,30.133332011087,10.8718396247465,9.5449654645795,5.95605844989761,3792,0.376046847186343,1,7.3,0.00306118225666729,0,0,85.9428690430738,17,"2014",52,51,103,129,0.0102143526530046,0.0127927329343455,0,0
"06","2014","Hawaii",1210,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,1210,1417710,0.228,8.53489077455897,8.53489077455897,0,0,0,0,1,4.4,0.00397201203130937,0,0,7.12839720394157,19,"2014",0,1,1,4,0.000705362873930493,0.00282145149572197,0,0
"06","2014","Idaho",3254,NA,2220,3190,105,128,0,0,1,0,292,554,1,0,NA,NA,NA,NA,0,0,0,0,0,NA,9745,1630391,0.8798,59.7709383822654,19.9584026163049,13.6163656448054,19.5658587418601,1081,0.663031137929491,1,4.9,0.00314795642959798,0,0,527.193170227265,12,"2014",3,3,6,11,0.00368009882292039,0.00674684784202072,0,0
"06","2014","Illinois",87691,NA,15406,8740,0,570,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,112407,12882438,0.6783,87.2559992138134,68.0701898196599,11.9589164721771,6.78443009001868,570,0.044246283195774,1,7.1,0.00554018037561566,0,0,101.924728844028,16,"2014",59,236,295,301,0.022899392180269,0.0233651425296982,1,1
"06","2014","Indiana",7644,NA,13069,8702,530,415,0,0,2,0,6,438,1,0,NA,NA,NA,NA,0,0,0,0,0,NA,30807,6593182,0.8586,46.7255416276996,11.5937949233011,19.8219918697831,13.1984829176565,1392,0.211127191695906,1,6,0.00334510625991502,0,0,71.4882434611998,16,"2014",22,67,89,108,0.0134987931472239,0.0163805579764065,0,0
"06","2014","Iowa",6704,NA,146,1614,18,4,0,0,0,0,0,83,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,8569,3105563,0.9271,27.5924204403517,21.5870681097115,0.470124096661378,5.19712528774976,105,0.0338102946229073,1,4.3,0.00143394898204097,0,0,256.614984142972,14,"2014",4,11,15,37,0.00483004208898676,0.0119141038195007,0,0
"06","2014","Kansas",1582,NA,3682,3604,172,219,0,2,1,0,439,349,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,10053,2899553,0.8312,34.6708613362129,5.45601339240911,12.6985090460495,12.4295020646286,1185,0.408683683312566,1,4.6,0.0017257827072692,0,0,115.419169782377,15,"2014",12,13,25,30,0.0086220186352862,0.0103464223623434,0,0
"06","2014","Kentucky",199326,NA,6061,5196,157,387,0,0,4,0,1596,1651,4,0,NA,NA,NA,NA,0,0,0,0,0,NA,214382,4410415,0.8932,486.081241787904,451.943864693005,13.7424709466116,11.7812042630909,3799,0.861370188519675,1,6.5,0.00806985706215713,0,0,110.313201818876,13,"2014",14,28,42,73,0.00952291337663236,0.0165517303927181,0,0
"06","2014","Louisiana",0,NA,9220,6868,546,440,0,1,1,0,926,903,1,0,NA,NA,NA,NA,0,0,0,0,0,NA,18906,4648797,0.6253,40.6685858728613,0,19.8330880010463,14.7737145760505,2818,0.606178329576447,1,6.3,0.00149281610107632,0,0,124.490916682316,12,"2014",45,91,136,173,0.0292548803486149,0.0372139286787528,1,1
"06","2014","Maine",0,NA,2065,2185,95,110,0,10,59,0,82,177,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,4783,1328903,0.9653,35.9920927261057,0,15.5391326530228,16.4421330977505,533,0.401082697533229,1,5.7,0.00465550189078634,0,0,162.81399018589,10,"2014",0,2,2,11,0.00150500074121287,0.00827750407667076,0,0
"06","2014","Maryland",986,NA,2383,3641,91,15,0,2,1,0,68,117,2,0,NA,NA,NA,NA,0,13,1,0,0,NA,7320,5970245,0.6206,12.260803367366,1.65152351369165,3.99146098694442,6.09857719406825,310,0.0519241672661675,1,5.9,0.00196822782504924,0,0,0,23,"2014",30,53,83,112,0.0139022770422319,0.018759699141325,0,0
"06","2014","Massachusetts",6951,NA,4060,2021,305,123,4,1,0,0,3,6,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,13474,6757925,0.8186,19.9380727072289,10.285701602193,6.00776125807848,2.99056293166911,442,0.0654046915288347,1,5.8,0.00542488768726113,0,0,31.4785973505181,18,"2014",12,26,38,77,0.0056230277784971,0.0113940299722178,0,0
"06","2014","Michigan",14346,NA,7041,6044,242,139,0,1,1,1,5,326,1,0,NA,NA,NA,NA,0,0,1,0,0,NA,28148,9914675,0.7854,28.3902397204144,14.469460673194,7.101594353824,6.09601424151573,717,0.0723170451880672,1,7.4,0.00468888228410957,0,0,192.643127485268,18,"2014",34,52,86,124,0.00867401099884767,0.0125067135332222,0,0
"06","2014","Minnesota",20821,NA,6592,6796,288,273,0,0,3,1,202,422,2,0,NA,NA,NA,NA,0,0,0,0,0,NA,35400,5452649,0.8823,64.9225724964141,38.1851096595435,12.089536663739,12.4636667425319,1191,0.21842594305997,1,4.2,0.0048784687552077,0,0,278.345626135113,17,"2014",11,14,25,34,0.00458492743618744,0.00623550131321492,0,0
"06","2014","Mississippi",547,NA,4596,3664,138,235,8,39,23,1,1020,1184,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,11455,2988578,0.6077,38.3292656239857,1.83030190277784,15.378551270872,12.260011282958,2648,0.886040116737793,1,7.6,0.00223359795048061,0,0,65.6706968999973,12,"2014",18,19,37,57,0.0123804699091006,0.0190726158059117,0,0
"06","2014","Missouri",3729,NA,13225,9673,584,688,0,1,7,0,1003,1166,3,0,NA,NA,NA,NA,0,0,0,0,0,NA,30079,6058014,0.8378,49.6515854865968,6.1554826383696,21.8305867236358,15.967279045575,3452,0.569823707901632,1,6.2,0.00186115817729249,0,0,280.03946507882,17,"2014",24,57,81,123,0.0133707185226049,0.0203036836824742,0,1
"06","2014","Montana",865,NA,2469,3630,73,186,17,1,4,1,442,766,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,8454,1019931,0.8951,82.8879600678869,8.48096586925978,24.2075199204652,35.5906428964312,1490,1.46088313817307,1,4.7,0.00204848142647318,0,0,850.889913141183,10,"2014",1,1,2,7,0.0019609169639907,0.00686320937396745,0,0
"06","2014","Nebraska",2226,NA,89,1144,4,3,0,0,0,0,0,84,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,3550,1880920,0.8739,18.8737426365821,11.8346341152202,0.473172702719946,6.08213002147885,91,0.048380579716309,1,3.3,0.00312527383470762,0,0,199.249835187036,18,"2014",8,11,19,42,0.0101014397209876,0.0223294983306042,0,1
"06","2014","Nevada",2101,NA,3695,2418,189,220,0,0,0,0,250,127,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,9000,2831730,0.6514,31.7826911464017,7.4194926776211,13.0485604206616,8.53894968799992,786,0.277568836011908,1,7.9,0.00808892886175094,0,0,37.3948081208307,11,"2014",15,16,31,29,0.0109473713948717,0.0102410893693961,0,0
"06","2014","New Hampshire",2691,NA,3214,2561,54,0,0,1,0,0,0,13,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,8534,1328684,0.9509,64.2289664058572,20.2531226386409,24.1893482573735,19.2747109169675,68,0.0511784592875356,1,4.3,0.00500668602590704,0,0,134.485701641624,16,"2014",1,3,4,19,0.00301049760514916,0.0142998636244585,0,0
"06","2014","New Jersey",0,NA,4018,2493,138,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,NA,6649,8943010,0.6601,7.43485694413849,0,4.49289445052617,2.78765203214578,138,0.0154310461466553,1,6.7,0.00159109023224158,0,0,32.4297971264708,17,"2014",31,71,102,153,0.0114055558475278,0.0171083337712918,0,0
"06","2014","New Mexico",795,NA,4237,3269,208,220,0,1,1,0,401,412,2,0,NA,NA,NA,NA,0,0,0,0,0,NA,9546,2083207,0.4471,45.8235787418149,3.81623141627308,20.3388333468542,15.6921515720713,1245,0.597636240661634,1,6.8,0.00186776296360058,0,0,1249.61657674921,12,"2014",3,4,7,23,0.00336020376275617,0.0110406695061989,0,0
"06","2014","New York",6899,NA,6991,9201,343,123,0,1,0,0,7,13,0,0,NA,NA,NA,NA,136,82,7,2,5,NA,23810,19773580,0.6198,12.0413197812435,3.4889989571944,3.53552568629454,4.65317863533058,719,0.0363616502423941,1,6.4,0.00362336067899882,0,0,51.1014697389142,21,"2014",37,127,164,191,0.00829389518741674,0.00965935354144267,0,0
